filename,file_path,start_time,end_time,duration
_2024-12-18_11-16-26.csv,Parameterset_10\_2024-12-18_11-16-26.csv,27.34852887376345,29.910927100430115,2.562398226666666
_2024-12-18_11-24-23.csv,Parameterset_10\_2024-12-18_11-24-23.csv,26.970856043870974,29.517107957204303,2.546251913333329
_2024-12-18_11-29-26.csv,Parameterset_10\_2024-12-18_11-29-26.csv,26.965121423010757,29.619308965161295,2.654187542150538
_2024-12-18_11-33-51.csv,Parameterset_10\_2024-12-18_11-33-51.csv,27.00309813451613,32.09612320387097,5.093025069354837
_2024-12-18_11-36-51.csv,Parameterset_10\_2024-12-18_11-36-51.csv,25.24877720483871,27.534179732258067,2.2854025274193575
_2024-12-18_12-19-55.csv,Parameterset_10\_2024-12-18_12-19-55.csv,26.682507931290328,28.66766501870968,1.9851570874193527
_2024-12-18_12-23-49.csv,Parameterset_10\_2024-12-18_12-23-49.csv,24.20902554408602,25.46670181978494,1.2576762756989197
_2024-12-18_12-28-02.csv,Parameterset_10\_2024-12-18_12-28-02.csv,25.29666249247311,26.45048400215053,1.153821509677421
_2024-12-11_08-46-12.csv,Parameterset_11\_2024-12-11_08-46-12.csv,23.199871937204293,26.618165743225802,3.4182938060215093
_2024-12-11_08-52-23.csv,Parameterset_11\_2024-12-11_08-52-23.csv,19.915301824193552,22.735923970967743,2.820622146774191
_2024-12-11_08-55-09.csv,Parameterset_11\_2024-12-11_08-55-09.csv,26.55180592053764,29.50864370021506,2.9568377796774215
_2024-12-11_09-02-38.csv,Parameterset_11\_2024-12-11_09-02-38.csv,21.749151854193546,23.50971279741935,1.760560943225805
_2024-12-11_09-05-30.csv,Parameterset_11\_2024-12-11_09-05-30.csv,19.37654830473118,22.731781426666664,3.355233121935484
_2024-12-11_09-17-58.csv,Parameterset_11\_2024-12-11_09-17-58.csv,21.27920110903226,23.210897513978498,1.931696404946237
_2024-12-18_12-37-46.csv,Parameterset_12\_2024-12-18_12-37-46.csv,25.23743718279569,25.978833705376335,0.7413965225806436
_2024-12-18_12-41-21.csv,Parameterset_12\_2024-12-18_12-41-21.csv,28.648629852795693,31.575850177419355,2.9272203246236614
_2024-12-18_12-44-18.csv,Parameterset_12\_2024-12-18_12-44-18.csv,28.474408065376338,31.198448577526875,2.7240405121505376
_2024-12-18_12-47-16.csv,Parameterset_12\_2024-12-18_12-47-16.csv,26.20404621,28.07650822064515,1.8724620058064474
_2024-12-18_12-50-07.csv,Parameterset_12\_2024-12-18_12-50-07.csv,27.092792733118277,29.034699546236556,1.9419068131182797
_2024-12-18_12-52-49.csv,Parameterset_12\_2024-12-18_12-52-49.csv,27.195011940430117,29.495817835268827,2.3008058948387102
_2024-12-18_12-55-39.csv,Parameterset_12\_2024-12-18_12-55-39.csv,28.424752834408604,29.332724083870968,0.9079712494623635
_2024-12-18_12-57-59.csv,Parameterset_12\_2024-12-18_12-57-59.csv,32.25433791451613,34.24784396881721,1.9935060543010792
_2024-12-04_13-38-22.csv,Parameterset_13\_2024-12-04_13-38-22.csv,13.740802300107525,17.42259088795699,3.6817885878494643
_2024-12-04_13-47-02.csv,Parameterset_13\_2024-12-04_13-47-02.csv,11.675365574193549,15.514996108387098,3.8396305341935495
_2024-12-04_14-38-18.csv,Parameterset_13\_2024-12-04_14-38-18.csv,22.205420300645166,25.54559005806452,3.3401697574193534
_2024-12-04_14-41-38.csv,Parameterset_13\_2024-12-04_14-41-38.csv,16.468187376774193,20.480588876344086,4.012401499569894
_2024-12-04_14-44-24.csv,Parameterset_13\_2024-12-04_14-44-24.csv,11.214136303548386,15.626995910322577,4.412859606774191
_2024-12-04_14-56-33.csv,Parameterset_13\_2024-12-04_14-56-33.csv,20.378227765376348,23.514835250967746,3.136607485591398
_2024-12-18_13-08-23.csv,Parameterset_14\_2024-12-18_13-08-23.csv,33.34330225806451,35.86569382537634,2.5223915673118285
_2024-12-18_13-11-03.csv,Parameterset_14\_2024-12-18_13-11-03.csv,26.434039192258062,28.237105114838705,1.8030659225806431
_2024-12-18_13-14-20.csv,Parameterset_14\_2024-12-18_13-14-20.csv,26.670059045161295,28.79474898580645,2.1246899406451547
_2024-12-18_13-16-34.csv,Parameterset_14\_2024-12-18_13-16-34.csv,25.99424878795699,27.97372124215054,1.979472454193548
_2024-12-18_13-18-59.csv,Parameterset_14\_2024-12-18_13-18-59.csv,26.516175904193545,28.109391443978495,1.59321554
_2024-12-18_13-21-14.csv,Parameterset_14\_2024-12-18_13-21-14.csv,25.776284912150533,27.48505383387096,1.7087689217204272
_2024-12-18_13-34-24.csv,Parameterset_14\_2024-12-18_13-34-24.csv,26.595557201290333,28.044978174408612,1.4494209731182792
_2024-12-18_13-36-50.csv,Parameterset_14\_2024-12-18_13-36-50.csv,26.90920333591398,28.85231867526882,1.943115339
_2024-12-04_12-55-08.csv,Parameterset_15\_2024-12-04_12-55-08.csv,12.654023558172046,15.132419501827957,2.4783959436559115
_2024-12-04_13-02-32.csv,Parameterset_15\_2024-12-04_13-02-32.csv,10.159314525161289,12.124639772903222,1.9653252477419336
_2024-12-04_13-16-50.csv,Parameterset_15\_2024-12-04_13-16-50.csv,10.64218493258064,13.322509237634403,2.6803243050537624
_2024-12-04_13-20-27.csv,Parameterset_15\_2024-12-04_13-20-27.csv,18.69536268709677,20.901999850537635,2.2066371634408632
